0276,0
0277,1
0278,1
0279,1
0280,1
0281,1
0282,0
0283,1
0284,0
0285,0
0286,0
0287,0
0288,1
0289,1
0290,1
0291,1
0292,1
0293,1
0294,1
0295,0
0296,1
0297,1
0298,0
0299,1
0300,0
0301,0
0302,1
0303,1
0304,0
0305,0
0306,1
0307,0
0308,0
0309,0
0310,0
0311,0
0312,0
0313,0
0314,0
0315,1
0316,0
0317,0
0318,1
0319,1
0320,1
0321,1
0322,1
0323,0
0324,1
0325,1
0326,1
0327,0
0328,1
0329,0
0330,1
0331,1
0332,1
0333,0
0334,0
0335,1
0336,1
0337,1
0338,0
0339,1
0340,0
0341,1
0342,1
0343,1
0344,0
0345,0
0346,0
0347,1
0348,1
0349,1
0350,1
0351,0
0352,1
0353,0
0354,1
0355,1
0356,0
0357,0
0358,1
0359,0
0360,1
0361,1
0362,0
0363,1
0364,1
0365,1
0366,1
0367,0
0368,0
0369,0
0370,1
0371,0
0372,0
0373,1
0374,1
0375,0
0376,1
0377,1
0378,0
0379,1
0380,1
0381,1
0382,0
0383,0
0384,1
0385,0
0386,1
0387,1
0388,0
0389,1
0390,0
0391,1
0392,1
0393,1
0394,0
0395,1
0396,0
0397,1
0398,0
0399,1
0400,1
0401,1
0402,1
0403,1
0404,1
0405,1
0406,0
0407,0
0408,1
0409,1
0410,0
0411,1
0412,1
0413,0
0414,0
0415,1
0416,1
0417,0
0418,0
0419,0
0420,0
0421,1
0422,1
0423,1
0424,0
0425,0
0426,0
0427,1
0428,1
0429,1
0430,1
0431,1
0432,1
0433,1
0434,0
0435,0
0436,1
0437,1
0438,1
0439,1
0440,0
0441,0
0442,1
0443,1
0444,1
0445,1
0446,0
0447,0
0448,0
0449,1
0450,0
0451,1
0452,1
0453,1
0454,0
0455,0
0456,1
0457,1
0458,0
0459,0
0460,1
0461,1
0462,0
0463,1
0464,0
0465,1
0466,0
0467,1
0468,0
0469,0
0470,0
0471,0
0472,0
0473,0
0474,1
0475,1
0476,1
0477,1
0478,1
0479,0
0480,0
0481,1
0482,1
0483,1
0484,0
0485,0
0486,0
0487,1
0488,1
0489,1
0490,0
0491,0
0492,0
0493,1
0494,1
0495,1
0496,0
0497,1
0498,1
0499,1
0500,0
0501,1
0502,0
0503,0
0504,0
0505,0
0506,1
0507,1
0508,1
0509,1
0510,0
0511,0
0512,1
0513,0
0514,1
0515,1
0516,0
0517,1
0518,1
0519,0
0520,0
0521,0
0522,0
0523,0
0524,1
0525,0
0526,0
0527,1
0528,1
0529,1
0530,1
0531,0
0532,1
0533,0
0534,1
0535,1
0536,1
0537,1
0538,1
0539,0
0540,1
0541,1
0542,1
0543,1
0544,1
0545,0
0546,0
0547,0
0548,1
0549,1
0550,0
0551,0
0552,1
0553,1
0554,1
0555,1
0556,0
0557,1
0558,0
0559,1
0560,0
0561,1
0562,0
0563,1
0564,0
0565,1
0566,0
0567,0
0568,1
0569,1
0570,1
0571,1
0572,1
0573,1
0574,1
0575,0
0576,1
0577,0
0578,1
0579,0
0580,1
0581,1
0582,1
0583,1
0584,1
0585,1
0586,0
0587,1
0588,0
0589,1
0590,1
0591,1
0592,0
0593,0
0594,0
0595,1
0596,1
0597,1
0598,0
0599,1
0600,1
0601,1
0602,1
0603,0
0604,0
0605,1
0606,0
0607,1
0608,1
0609,1
0610,0
0611,1
0612,0
0613,1
0614,1
0615,0
0616,0
0617,1
0618,0
0619,1
0620,0
0621,1
0622,0
0623,1
0624,1
0625,1
0626,0
0627,1
0628,1
0629,1
0630,0
0631,0
0632,1
0633,1
0634,0
0635,0
0636,1
0637,0
0638,1
0639,0
0640,1
0641,1
0642,1
0643,1
0644,0
0645,1
0646,0
0647,0
0648,0
0649,0
0650,1
0651,1
0652,0
0653,0
0654,0
0655,1
0656,1
0657,1
0658,0
0659,0
0660,0
0661,1
0662,1
0663,1
0664,0
0665,1
0666,1
0667,1
0668,1
0669,0
0670,1
0671,1
0672,0
0673,0
0674,1
0675,0
0676,0
0677,0
0678,0
0679,0
0680,1
0681,1
0682,0
0683,0
0684,1
0685,1
0686,1
0687,1
0688,1
0689,0
0690,1
0691,1
0692,1
0693,0
0694,0
0695,1
0696,0
0697,1
0698,1
0699,1
0700,0
0701,1
0702,0
0703,1
0704,1
0705,0
0706,1
0707,0
0708,0
0709,1
0710,0
0711,1
0712,0
0713,1
0714,0
0715,0
0716,1
0717,1
0718,0
0719,0
0720,1
0721,1
0722,0
0723,0
0724,1
0725,0
0726,1
0727,1
0728,0
0729,0
0730,1
0731,1
0732,0
0733,1
0734,0
0735,1
0736,1
0737,1
0738,0
0739,0
0740,1
0741,0
0742,0
0743,1
0744,1
0745,1
0746,0
0747,0
0748,1
0749,1
0750,1
0751,0
0752,1
0753,0
0754,1
0755,0
0756,1
0757,1
0758,1
0759,0
0760,1
0761,1
0762,0
0763,1
0764,0
0765,0
0766,0
0767,1
0768,0
0769,1
0770,1
0771,1
0772,0
0773,1
0774,1
0775,1
0776,0
0777,1
0778,1
0779,1
0780,1
0781,1
0782,0
0783,1
0784,1
0785,1
0786,1
0787,1
0788,1
0789,1
0790,1
0791,1
0792,0
0793,1
0794,1
0795,1
0796,1
0797,1
0798,0
0799,0
0800,1
0801,0
0802,0
0803,0
0804,1
0805,0
0806,1
0807,1
0808,0
0809,0
0810,0
0811,0
0812,0
0813,0
0814,0
0815,1
0816,1
0817,1
0818,1
0819,0
0820,0
0821,1
0822,1
0823,1
0824,1
0825,1
0826,1
0827,1
0828,0
0829,1
0830,1
0831,1
0832,1
0833,0
0834,0
0835,0
0836,1
0837,1
0838,0
0839,0
0840,0
0841,1
0842,0
0843,0
0844,1
0845,1
0846,0
0847,0
0848,1
0849,0
0850,0
0851,1
0852,1
0853,0
0854,1
0855,1
0856,1
0857,1
0858,1
0859,1
0860,1
0861,1
0862,1
0863,1
0864,0
0865,1
0866,1
0867,1
0868,1
0869,1
0870,0
0871,1
0872,1
0873,0
0874,0
0875,0
0876,1
0877,1
0878,1
0879,1
0880,1
0881,1
0882,1
0883,1
0884,0
0885,1
0886,0
0887,1
0888,0
0889,0
0890,1
0891,0
0892,0
0893,1
0894,0
0895,1
0896,0
0897,0
0898,0
0899,0
0900,0
0901,1
0902,0
0903,0
0904,0
0905,0
0906,1
0907,1
0908,1
0909,1
0910,0
0911,0
0912,1
0913,1
0914,1
0915,1
0916,1
0917,1
0918,1
0919,0
0920,1
0921,0
0922,1
0923,0
0924,1
0925,1
0926,0
0927,0
0928,0
0929,0
0930,0
0931,1
0932,0
0933,0
0934,1
0935,0
0936,0
0937,1
0938,0
0939,0
0940,1
0941,1
0942,0
0943,1
0944,1
0945,0
0946,1
0947,1
0948,0
0949,0
0950,0
0951,0
0952,1
0953,0
0954,0
0955,0
0956,1
0957,1
0958,1
0959,0
0960,1
0961,1
0962,0
0963,1
0964,1
0965,1
0966,0
0967,0
0968,0
0969,1
0970,1
0971,1
0972,0
0973,1
0974,1
0975,1
0976,1
0977,1
0978,0
0979,1
0980,0
0981,1
0982,1
0983,1
0984,1
0985,0
0986,1
0987,1
0988,1
0989,0
0990,1
0991,1
0992,0
0993,0
0994,0
0995,1
0996,0
0997,1
0998,0
0999,1
1000,1
1001,1
1002,0
1003,1
1004,0
1005,0
1006,1
1007,0
1008,0
1009,1
1010,0
1011,0
1012,0
1013,1
1014,0
1015,0
1016,0
1017,1
1018,1
1019,1
1020,1
1021,1
1022,0
1023,1
1024,1
1025,0
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,0
1034,1
1035,0
1036,0
1037,0
1038,1
1039,1
1040,0
1041,0
1042,1
1043,1
1044,1
1045,1
1046,0
1047,1
1048,1
1049,0
1050,1
1051,1
1052,1
1053,1
1054,1
1055,0
1056,0
1057,0
1058,0
1059,1
1060,1
1061,1
1062,0
1063,1
1064,0
1065,0
1066,1
1067,0
1068,0
1069,1
1070,0
1071,1
1072,1
1073,1
1074,0
1075,0
1076,1
1077,0
1078,1
1079,1
1080,0
1081,1
1082,1
1083,0
1084,1
1085,1
1086,0
1087,1
1088,1
1089,1
1090,1
1091,1
1092,1
1093,1
1094,0
1095,0
1096,0
1097,1
1098,1
1099,1
1100,1
1101,1
1102,1
1103,0
1104,1
1105,1
1106,0
1107,1
1108,1
1109,0
1110,1
1111,0
1112,0
1113,1
1114,0
1115,1
1116,1
1117,0
1118,0
1119,0
1120,1
1121,0
1122,1
1123,0
1124,1
1125,1
1126,1
1127,0
1128,1
1129,0
1130,1
1131,1
1132,0
1133,0
1134,0
1135,1
1136,0
1137,0
1138,0
1139,1
1140,1
1141,0
1142,1
1143,0
1144,0
1145,0
1146,0
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,0
1154,1
1155,0
1156,0
1157,1
1158,0
1159,0
1160,1
1161,1
1162,0
1163,1
1164,0
1165,0
1166,0
1167,1
1168,0
1169,0
1170,0
1171,0
1172,1
1173,0
1174,1
1175,0
1176,0
1177,0
1178,1
1179,0
1180,1
1181,0
1182,1
1183,0
1184,0
1185,1
1186,1
1187,1
1188,0
1189,1
1190,1
1191,0
1192,1
1193,0
1194,0
1195,1
1196,0
1197,1
1198,0
1199,0
1200,0
1201,1
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,1
1209,1
1210,1
1211,0
1212,1
1213,0
1214,1
1215,1
1216,0
1217,0
1218,0
1219,1
1220,0
1221,0
1222,1
1223,1
1224,1
1225,0
1226,0
1227,0
1228,1
1229,1
1230,0
1231,1
1232,0
1233,1
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,1
1243,0
1244,1
1245,1
1246,0
1247,1
1248,1
1249,1
1250,1
1251,0
1252,0
1253,0
1254,1
1255,1
1256,1
1257,1
1258,1
1259,1
1260,0
1261,1
1262,0
1263,1
1264,1
1265,0
1266,1
1267,0
1268,0
1269,1
1270,1
1271,0
1272,0
1273,1
1274,0
1275,0
1276,1
1277,0
1278,1
1279,1
1280,1
1281,1
1282,0
1283,1
1284,0
1285,0
1286,1
1287,1
1288,0
1289,0
1290,0
1291,0
1292,0
1293,1
1294,0
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,0
1303,1
1304,1
1305,0
1306,0
1307,0
1308,1
1309,0
1310,1
1311,1
1312,1
1313,1
1314,1
1315,0
1316,1
1317,1
1318,0
1319,1
1320,1
1321,0
1322,0
1323,1
1324,0
1325,1
1326,0
1327,0
1328,1
1329,1
1330,1
1331,0
1332,1
1333,0
1334,0
1335,0
1336,1
1337,0
1338,0
1339,1
1340,1
1341,0
1342,0
1343,0
1344,1
1345,0
1346,0
1347,1
1348,0
1349,1
1350,1
1351,1
1352,0
1353,1
1354,0
1355,1
1356,1
1357,0
1358,1
1359,1
1360,0
1361,0
1362,1
1363,1
1364,1
1365,1
1366,1
1367,0
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,1
1375,0
1376,0
1377,0
1378,1
1379,0
1380,0
1381,1
1382,0
1383,1
1384,0
1385,1
1386,1
1387,0
1388,0
1389,1
1390,1
1391,0
1392,1
1393,1
1394,1
1395,1
1396,1
1397,0
1398,1
1399,0
1400,0
1401,0
1402,0
1403,0
1404,1
1405,1
1406,1
1407,0
1408,1
1409,0
1410,0
1411,1
1412,1
1413,0
1414,0
1415,1
1416,1
1417,0
1418,0
1419,0
1420,1
1421,0
1422,1
1423,1
1424,0
1425,0
1426,0
1427,1
1428,0
1429,0
1430,0
1431,1
1432,0
1433,0
1434,0
1435,0
1436,1
1437,1
1438,1
1439,1
1440,0
1441,0
1442,1
1443,1
1444,1
1445,0
1446,1
1447,0
1448,1
1449,1
1450,1
1451,1
1452,0
1453,1
1454,1
1455,0
1456,0
1457,1
1458,1
1459,0
1460,1
1461,0
1462,0
1463,0
1464,1
1465,1
1466,1
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,1
1475,1
1476,0
1477,1
1478,1
1479,0
1480,1
1481,1
1482,1
1483,1
1484,0
1485,1
1486,1
1487,0
1488,1
1489,0
1490,0
1491,0
1492,0
1493,1
1494,1
1495,0
1496,1
1497,0
1498,1
1499,1
1500,0
1501,0
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1509,0
1510,0
1511,1
1512,1
1513,1
1514,1
1515,1
1516,1
1517,0
1518,0
1519,1
1520,0
1521,1
1522,1
1523,1
1524,1
1525,0
1526,0
1527,1
1528,0
1529,1
1530,0
1531,0
1532,0
1533,1
1534,1
1535,0
1536,0
1537,1
1538,0
1539,1
1540,1
1541,0
1542,1
1543,1
1544,0
1545,1
1546,1
1547,1
1548,1
1549,1
1550,0
1551,1
1552,0
1553,0
1554,1
1555,1
1556,1
1557,1
1558,0
1559,0
1560,1
1561,1
1562,1
1563,0
1564,0
1565,1
1566,1
1567,1
1568,1
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,1
1576,1
1577,1
1578,1
1579,1
1580,1
1581,0
1582,0
1583,0
1584,1
1585,1
1586,1
1587,1
1588,1
1589,0
1590,1
1591,1
1592,1
1593,0
1594,0
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,1
1602,0
1603,0
1604,0
1605,0
1606,0
1607,1
1608,0
1609,0
1610,1
1611,1
1612,0
1613,0
1614,0
1615,1
1616,0
1617,1
1618,1
1619,0
1620,1
1621,0
1622,1
1623,1
1624,1
1625,1
1626,0
1627,0
1628,0
1629,0
1630,1
1631,1
1632,0
1633,0
1634,1
1635,0
1636,1
1637,0
1638,1
1639,1
1640,1
1641,0
1642,1
1643,1
1644,1
1645,0
1646,0
1647,1
1648,0
1649,1
1650,1
1651,1
1652,0
1653,0
1654,0
1655,0
1656,1
1657,1
1658,0
1659,1
1660,1
1661,1
1662,1
1663,0
1664,1
1665,1
1666,1
1667,0
1668,0
1669,0
1670,1
1671,0
1672,1
1673,1
1674,0
1675,1
1676,1
1677,0
1678,1
1679,1
1680,1
1681,0
1682,0
1683,1
1684,0
1685,1
1686,0
1687,1
1688,0
1689,1
1690,0
1691,0
1692,1
1693,1
1694,1
1695,1
1696,0
1697,0
1698,1
1699,0
1700,0
1701,1
1702,1
1703,1
1704,1
1705,0
1706,1
1707,0
1708,1
1709,0
1710,0
1711,0
1712,1
1713,1
1714,1
1715,0
1716,0
1717,1
1718,0
1719,0
1720,1
1721,0
1722,1
1723,0
1724,1
1725,1
1726,0
1727,0
1728,0
1729,0
1730,1
1731,0
1732,1
1733,0
1734,0
1735,0
1736,1
1737,0
1738,1
1739,1
1740,0
1741,1
1742,1
1743,0
1744,0
1745,0
1746,1
1747,0
1748,1
1749,0
1750,1
1751,1
1752,1
1753,0
1754,1
1755,0
1756,1
1757,1
1758,1
1759,1
1760,0
1761,1
1762,0
1763,0
1764,1
1765,0
1766,1
1767,0
1768,1
1769,0
1770,0
1771,1
1772,1
1773,0
1774,0
1775,0
1776,1
1777,1
1778,0
1779,0
1780,1
1781,1
1782,1
1783,1
1784,1
1785,1
1786,0
1787,0
1788,0
1789,1
1790,0
1791,1
1792,1
1793,0
1794,1
1795,1
1796,0
1797,1
1798,0
1799,1
1800,1
1801,0
1802,0
1803,1
1804,1
1805,0
1806,1
1807,0
1808,0
1809,0
1810,1
1811,1
1812,1
1813,1
1814,0
1815,1
1816,1
1817,0
1818,0
1819,1
1820,1
1821,0
1822,0
1823,1
1824,1
1825,1
1826,0
1827,1
1828,0
1829,0
1830,1
1831,1
